SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
42019,1610612751,BKN,Brooklyn Nets,0041900114,2020-08-23,BKN vs. TOR,L,241,122,39,98,0.398,19,50,0.38,25,33,0.758,12,32,44,21,5,6,14,17,-28.0
42019,1610612751,BKN,Brooklyn Nets,0041900113,2020-08-21,BKN vs. TOR,L,239,92,30,90,0.333,16,51,0.314,16,22,0.727,9,33,42,24,8,4,13,14,-25.0
42019,1610612751,BKN,Brooklyn Nets,0041900112,2020-08-19,BKN @ TOR,L,240,99,33,85,0.388,14,41,0.341,19,27,0.704,7,39,46,25,3,6,17,25,-5.0
42019,1610612751,BKN,Brooklyn Nets,0041900111,2020-08-17,BKN @ TOR,L,238,110,43,92,0.467,13,42,0.31,11,16,0.688,9,36,45,33,4,2,14,29,-24.0
22019,1610612751,BKN,Brooklyn Nets,0021901309,2020-08-13,BKN vs. POR,L,239,133,53,96,0.552,14,33,0.424,13,19,0.684,12,34,46,28,5,5,14,23,-1.0
22019,1610612751,BKN,Brooklyn Nets,0021901297,2020-08-11,BKN @ ORL,W,240,108,38,89,0.427,13,43,0.302,19,24,0.792,8,39,47,26,9,4,13,20,12.0
22019,1610612751,BKN,Brooklyn Nets,0021901291,2020-08-09,BKN @ LAC,W,240,129,47,85,0.553,20,43,0.465,15,19,0.789,8,38,46,32,5,5,16,25,9.0
22019,1610612751,BKN,Brooklyn Nets,0021901276,2020-08-07,BKN vs. SAC,W,241,119,42,86,0.488,17,40,0.425,18,28,0.643,7,37,44,30,9,3,9,23,13.0
22019,1610612751,BKN,Brooklyn Nets,0021901267,2020-08-05,BKN @ BOS,L,239,115,45,95,0.474,8,32,0.25,17,21,0.81,7,27,34,23,9,2,17,22,-34.0
22019,1610612751,BKN,Brooklyn Nets,0021901256,2020-08-04,BKN @ MIL,W,241,119,43,103,0.417,21,57,0.368,12,16,0.75,7,35,42,30,5,6,7,26,3.0
22019,1610612751,BKN,Brooklyn Nets,0021901244,2020-08-02,BKN vs. WAS,W,240,118,38,90,0.422,11,33,0.333,31,37,0.838,13,35,48,23,5,4,11,24,8.0
22019,1610612751,BKN,Brooklyn Nets,0021901233,2020-07-31,BKN vs. ORL,L,241,118,44,91,0.484,13,42,0.31,17,23,0.739,10,29,39,30,4,2,14,25,-10.0
12019,1610612751,BKN,Brooklyn Nets,0011900125,2020-07-27,BKN vs. UTA,L,240,107,42,92,0.457,10,28,0.357,13,27,0.481,8,37,45,27,13,6,12,26,-5.0
12019,1610612751,BKN,Brooklyn Nets,0011900115,2020-07-25,BKN @ SAS,W,242,124,41,95,0.432,14,44,0.318,28,37,0.757,8,37,45,27,14,4,11,27,5.0
12019,1610612751,BKN,Brooklyn Nets,0011900103,2020-07-22,BKN vs. NOP,L,240,68,25,71,0.352,8,32,0.25,10,12,0.833,7,27,34,14,7,5,21,25,-31.0
22019,1610612751,BKN,Brooklyn Nets,0021900968,2020-03-10,BKN @ LAL,W,241,104,37,90,0.411,13,40,0.325,17,23,0.739,14,33,47,24,7,3,10,18,2.0
22019,1610612751,BKN,Brooklyn Nets,0021900946,2020-03-08,BKN vs. CHI,W,242,110,32,64,0.5,11,30,0.367,35,41,0.854,5,45,50,21,4,5,28,24,3.0
22019,1610612751,BKN,Brooklyn Nets,0021900931,2020-03-06,BKN vs. SAS,W,240,139,51,96,0.531,15,36,0.417,22,31,0.71,9,43,52,32,1,2,7,22,19.0
22019,1610612751,BKN,Brooklyn Nets,0021900920,2020-03-04,BKN vs. MEM,L,240,79,30,90,0.333,7,42,0.167,12,17,0.706,13,29,42,15,6,4,13,17,-39.0
22019,1610612751,BKN,Brooklyn Nets,0021900910,2020-03-03,BKN @ BOS,W,265,129,43,100,0.43,14,49,0.286,29,38,0.763,22,41,63,22,7,6,20,26,9.0
22019,1610612751,BKN,Brooklyn Nets,0021900889,2020-02-29,BKN @ MIA,L,240,113,40,86,0.465,16,44,0.364,17,23,0.739,8,36,44,30,3,3,10,23,-3.0
22019,1610612751,BKN,Brooklyn Nets,0021900878,2020-02-28,BKN @ ATL,L,243,118,42,92,0.457,18,46,0.391,16,21,0.762,7,31,38,30,5,8,11,19,-23.0
22019,1610612751,BKN,Brooklyn Nets,0021900866,2020-02-26,BKN @ WAS,L,239,106,36,87,0.414,10,36,0.278,24,35,0.686,15,41,56,15,7,1,18,24,-4.0
22019,1610612751,BKN,Brooklyn Nets,0021900852,2020-02-24,BKN vs. ORL,L,240,113,46,96,0.479,16,37,0.432,5,8,0.625,13,36,49,29,6,3,12,19,-2.0
22019,1610612751,BKN,Brooklyn Nets,0021900836,2020-02-22,BKN @ CHA,W,239,115,42,87,0.483,17,47,0.362,14,19,0.737,9,45,54,26,10,6,10,20,29.0
22019,1610612751,BKN,Brooklyn Nets,0021900822,2020-02-20,BKN @ PHI,L,265,104,36,102,0.353,10,34,0.294,22,28,0.786,15,34,49,22,3,1,16,27,-8.0
22019,1610612751,BKN,Brooklyn Nets,0021900809,2020-02-12,BKN vs. TOR,W,241,101,36,88,0.409,9,35,0.257,20,25,0.8,12,43,55,27,7,5,12,16,10.0
22019,1610612751,BKN,Brooklyn Nets,0021900794,2020-02-10,BKN @ IND,W,239,106,35,87,0.402,12,37,0.324,24,32,0.75,14,39,53,20,5,7,10,15,1.0
22019,1610612751,BKN,Brooklyn Nets,0021900781,2020-02-08,BKN @ TOR,L,239,118,41,92,0.446,16,44,0.364,20,24,0.833,13,33,46,27,5,5,9,16,-1.0
22019,1610612751,BKN,Brooklyn Nets,0021900757,2020-02-05,BKN vs. GSW,W,240,129,51,100,0.51,14,34,0.412,13,15,0.867,14,51,65,29,4,1,13,15,41.0
22019,1610612751,BKN,Brooklyn Nets,0021900746,2020-02-03,BKN vs. PHX,W,240,119,43,89,0.483,15,34,0.441,18,21,0.857,10,34,44,28,8,5,17,26,22.0
22019,1610612751,BKN,Brooklyn Nets,0021900731,2020-02-01,BKN @ WAS,L,240,107,39,94,0.415,16,47,0.34,13,21,0.619,12,41,53,25,5,7,15,22,-6.0
22019,1610612751,BKN,Brooklyn Nets,0021900721,2020-01-31,BKN vs. CHI,W,239,133,50,80,0.625,15,31,0.484,18,25,0.72,5,32,37,31,8,5,20,21,15.0
22019,1610612751,BKN,Brooklyn Nets,0021900709,2020-01-29,BKN vs. DET,W,241,125,43,85,0.506,15,39,0.385,24,30,0.8,8,29,37,26,8,7,9,19,10.0
22019,1610612751,BKN,Brooklyn Nets,0021900688,2020-01-26,BKN @ NYK,L,242,97,34,81,0.42,13,39,0.333,16,23,0.696,7,27,34,21,6,4,14,14,-13.0
22019,1610612751,BKN,Brooklyn Nets,0021900681,2020-01-25,BKN @ DET,W,264,121,42,94,0.447,15,42,0.357,22,25,0.88,11,44,55,19,3,5,10,17,10.0
22019,1610612751,BKN,Brooklyn Nets,0021900667,2020-01-23,BKN vs. LAL,L,238,113,40,91,0.44,21,46,0.457,12,15,0.8,8,33,41,30,12,3,16,17,-15.0
22019,1610612751,BKN,Brooklyn Nets,0021900641,2020-01-20,BKN vs. PHI,L,240,111,39,81,0.481,11,29,0.379,22,34,0.647,13,34,47,22,7,2,22,23,-6.0
22019,1610612751,BKN,Brooklyn Nets,0021900627,2020-01-18,BKN vs. MIL,L,241,97,33,99,0.333,15,49,0.306,16,17,0.941,12,35,47,23,11,7,17,19,-20.0
22019,1610612751,BKN,Brooklyn Nets,0021900605,2020-01-15,BKN @ PHI,L,240,106,38,87,0.437,12,25,0.48,18,30,0.6,11,33,44,20,9,1,13,22,-11.0
22019,1610612751,BKN,Brooklyn Nets,0021900599,2020-01-14,BKN vs. UTA,L,240,107,45,90,0.5,8,26,0.308,9,15,0.6,11,32,43,22,4,4,12,13,-11.0
22019,1610612751,BKN,Brooklyn Nets,0021900586,2020-01-12,BKN vs. ATL,W,239,108,41,77,0.532,10,26,0.385,16,29,0.552,7,55,62,25,8,2,24,20,22.0
22019,1610612751,BKN,Brooklyn Nets,0021900568,2020-01-10,BKN vs. MIA,W,241,117,45,93,0.484,15,44,0.341,12,19,0.632,14,37,51,31,5,4,9,15,4.0
22019,1610612751,BKN,Brooklyn Nets,0021900550,2020-01-07,BKN vs. OKC,L,264,103,40,98,0.408,11,37,0.297,12,16,0.75,11,41,52,19,5,5,17,25,-8.0
22019,1610612751,BKN,Brooklyn Nets,0021900540,2020-01-06,BKN @ ORL,L,241,89,32,96,0.333,10,47,0.213,15,19,0.789,12,34,46,20,11,1,12,19,-12.0
22019,1610612751,BKN,Brooklyn Nets,0021900524,2020-01-04,BKN vs. TOR,L,240,102,32,67,0.478,13,35,0.371,25,34,0.735,6,32,38,24,4,11,24,24,-19.0
22019,1610612751,BKN,Brooklyn Nets,0021900513,2020-01-02,BKN @ DAL,L,240,111,42,91,0.462,12,37,0.324,15,17,0.882,12,32,44,29,5,1,11,21,-12.0
22019,1610612751,BKN,Brooklyn Nets,0021900494,2019-12-30,BKN @ MIN,L,265,115,40,99,0.404,15,41,0.366,20,27,0.741,7,51,58,22,4,6,16,25,-7.0
22019,1610612751,BKN,Brooklyn Nets,0021900478,2019-12-28,BKN @ HOU,L,240,98,37,92,0.402,11,39,0.282,13,21,0.619,9,38,47,24,7,5,15,15,-10.0
22019,1610612751,BKN,Brooklyn Nets,0021900461,2019-12-26,BKN vs. NYK,L,241,82,21,78,0.269,13,50,0.26,27,36,0.75,9,41,50,17,3,3,13,19,-12.0
22019,1610612751,BKN,Brooklyn Nets,0021900431,2019-12-21,BKN vs. ATL,W,240,122,46,100,0.46,11,30,0.367,19,28,0.679,12,49,61,23,8,4,15,18,10.0
